step,dataset,sample_id,mode,height,width,psnr_vs_vae,ssim_vs_vae,psnr_vs_raw,ssim_vs_raw,rgb_l1_vs_vae,hf_error_vs_vae,lf_drift_vs_base,lpips_vs_vae,feature_l1_base,feature_l1_1step,feature_l1_4step,gate_mean
6063,Manga109,KimiHaBokuNoTaiyouDa,rf_4step,1168,816,23.870654288907506,0.7786211967468262,23.220721049640424,0.7333105206489563,0.0810781791806221,0.041572920978069305,0.033869121223688126,0.02035057544708252,4.909627437591553,3.586819887161255,3.6686577796936035,0.9976822733879089
6063,Manga109,KoukouNoHitotachi,feature_bicubic,1168,816,22.002340999594388,0.5547876358032227,21.850961476543873,0.5489420294761658,0.09841901063919067,0.06749553978443146,0.024980343878269196,0.08435410261154175,4.811609268188477,3.5988523960113525,3.658564805984497,0.9981696009635925
6063,Manga109,KoukouNoHitotachi,rf_1step,1168,816,27.067571420161123,0.7670762538909912,26.748365636163776,0.7522845268249512,0.05764933302998543,0.03527770936489105,0.014266226440668106,0.023267900571227074,4.811609268188477,3.5988523960113525,3.658564805984497,0.9981696009635925
6063,Manga109,KoukouNoHitotachi,rf_4step,1168,816,26.805768744010855,0.7665125131607056,26.540054738737723,0.7522618770599365,0.0592355951666832,0.035701945424079895,0.016160400584340096,0.024716351181268692,4.811609268188477,3.5988523960113525,3.658564805984497,0.9981696009635925
6063,Manga109,KuroidoGanka,feature_bicubic,1168,816,23.392529690943313,0.6943190097808838,23.236624397395534,0.6901729702949524,0.07591420412063599,0.04967770725488663,0.02207379788160324,0.06600689888000488,4.9547576904296875,3.7023825645446777,3.7786271572113037,0.9948577880859375
6063,Manga109,KuroidoGanka,rf_1step,1168,816,29.66226424868902,0.8642536997795105,29.38586040585148,0.8546860218048096,0.04185008257627487,0.02309541590511799,0.015271390788257122,0.01583372987806797,4.9547576904296875,3.7023825645446777,3.7786271572113037,0.9948577880859375
6063,Manga109,KuroidoGanka,rf_4step,1168,816,29.119958323606404,0.8599666953086853,28.882579731082522,0.851269543170929,0.04491502046585083,0.02370556630194187,0.017884304746985435,0.019963707774877548,4.9547576904296875,3.7023825645446777,3.7786271572113037,0.9948577880859375
6063,Manga109,KyokugenCyclone,feature_bicubic,1168,816,14.814578241551239,0.4128262996673584,14.799014801496549,0.41108638048171997,0.21984247863292694,0.16509374976158142,0.03976741433143616,0.18701136112213135,4.794986724853516,3.555006980895996,3.6584465503692627,0.9985160827636719
6063,Manga109,KyokugenCyclone,rf_1step,1168,816,18.6518336061144,0.670828104019165,18.60734678395449,0.6653284430503845,0.1364986151456833,0.09598414599895477,0.022842079401016235,0.07709714025259018,4.794986724853516,3.555006980895996,3.6584465503692627,0.9985160827636719
6063,Manga109,KyokugenCyclone,rf_4step,1168,816,18.404129742292593,0.6722891330718994,18.367125513855996,0.6668869256973267,0.13858573138713837,0.09734024852514267,0.025728758424520493,0.06641566753387451,4.794986724853516,3.555006980895996,3.6584465503692627,0.9985160827636719
