dataset,sample_id,mode,height,width,psnr_vs_vae,ssim_vs_vae,psnr_vs_raw,ssim_vs_raw,base_psnr_rgb,base_ssim_rgb,base_l1_rgb,base_grad_l1,hf_energy,hf_gain_vs_base_up,hf_error_vs_vae,lf_drift_vs_base
Urban100,img092,rf_1step,688,1024,17.241694209402375,0.6240378618240356,17.103280175538377,0.6153913140296936,19.721358423288105,0.8028849363327026,0.05877651646733284,0.18243122100830078,0.106639564037323,1.2434419861961792,0.13421981036663055,0.02158263325691223
Urban100,img093,feature_bicubic,768,1024,20.93628281671033,0.7419331669807434,20.77669528343818,0.738124668598175,21.983325549191044,0.8440369963645935,0.04383988678455353,0.1141001284122467,0.05499722436070442,1.432966527597496,0.06566666066646576,0.02708810195326805
Urban100,img093,rf_1step,768,1024,26.82973085492863,0.8849063515663147,26.62166830215389,0.8813140988349915,27.447510127109638,0.9419960379600525,0.02318962849676609,0.05943090096116066,0.04421219602227211,1.151959898848314,0.0320211797952652,0.017830148339271545
Urban100,img094,feature_bicubic,768,1024,22.38937819048319,0.5942896008491516,22.180907898772087,0.5764761567115784,24.243683283103582,0.7260502576828003,0.03676949813961983,0.08952300250530243,0.05073610320687294,1.8988391866624488,0.06632494926452637,0.018011970445513725
Urban100,img094,rf_1step,768,1024,25.722668548070956,0.7528361082077026,25.412534497022918,0.731298565864563,28.0487088290813,0.8503567576408386,0.024306410923600197,0.06536935269832611,0.0322076790034771,1.2053981117525605,0.043580394238233566,0.01056869886815548
Urban100,img095,feature_bicubic,768,1024,15.621578064092796,0.1785726696252823,15.428850197377175,0.17370165884494781,17.6554668421894,0.36815574765205383,0.09508714824914932,0.25165560841560364,0.14453744888305664,1.9155022031325213,0.19385534524917603,0.03140312805771828
Urban100,img095,rf_1step,768,1024,18.819431688736124,0.4456078112125397,18.549974542027424,0.4385659396648407,21.414675904914557,0.6998860239982605,0.06210892274975777,0.1847204566001892,0.09595548361539841,1.2716630996902039,0.13507193326950073,0.018644200637936592
Urban100,img096,feature_bicubic,768,1024,18.40910362461498,0.6074824333190918,18.148378939322807,0.6018219590187073,19.792282030773105,0.7297542691230774,0.05752682685852051,0.13168218731880188,0.07895927876234055,1.873440933073989,0.09747212380170822,0.025313762947916985
Urban100,img096,rf_1step,768,1024,23.57265022393005,0.8354676365852356,23.159350208384126,0.8274979591369629,25.372731878631335,0.91400146484375,0.031609222292900085,0.07719525694847107,0.048394422978162766,1.1482386156625912,0.053199369460344315,0.015972742810845375
Urban100,img097,feature_bicubic,672,1024,19.92947596394497,0.5479073524475098,19.686316686795397,0.5418636202812195,21.612020913233565,0.7258066534996033,0.053001519292593,0.12426415085792542,0.07280229032039642,1.8662768339088798,0.09423908591270447,0.02516685053706169
Urban100,img097,rf_1step,672,1024,23.258367920919962,0.7433939576148987,22.9130450609868,0.7352079749107361,25.28160764078207,0.8839507699012756,0.033481400460004807,0.08531057089567184,0.04497721791267395,1.1529848782872443,0.06026910990476608,0.014728518202900887
Urban100,img098,feature_bicubic,672,1024,16.237509119100114,0.27243369817733765,16.130342518655198,0.2669917643070221,18.229704817531754,0.4565723240375519,0.08687979727983475,0.2335015833377838,0.12742392718791962,1.8662868448031933,0.1730295568704605,0.030483921989798546
Urban100,img098,rf_1step,672,1024,18.536126486363433,0.4819245934486389,18.40924102810189,0.47577232122421265,20.18444021979009,0.6655712723731995,0.0664898008108139,0.1932937651872635,0.07900548726320267,1.1571366916759103,0.12616097927093506,0.02100074291229248
Urban100,img099,feature_bicubic,800,1024,18.832918326488326,0.46808284521102905,18.59205587419366,0.4573418200016022,20.375907277304567,0.6226565837860107,0.05998554453253746,0.15162697434425354,0.08133819699287415,1.784009274798086,0.1061306744813919,0.02565138041973114
Urban100,img099,rf_1step,800,1024,23.115230838553114,0.7288734316825867,22.448450482055243,0.699806809425354,24.202702043143308,0.8221992254257202,0.03823114186525345,0.1034034937620163,0.050865381956100464,1.1156420541726582,0.060528870671987534,0.016329659149050713
Urban100,img100,feature_bicubic,1024,1024,19.166366272345012,0.4806242883205414,18.337543914890347,0.45935019850730896,20.49209169759248,0.6560840606689453,0.06285347044467926,0.17604076862335205,0.08284872025251389,1.710651536518791,0.11107572168111801,0.02761552855372429
Urban100,img100,rf_1step,1024,1024,23.137266358039415,0.6672006845474243,21.328895042570313,0.632642924785614,22.923462261712793,0.7653383612632751,0.044990044087171555,0.13322478532791138,0.05875410884618759,1.2131485708914542,0.06924042105674744,0.017902124673128128
Manga109,ARMS,feature_bicubic,1168,816,21.611359667976963,0.544119119644165,21.292285403643106,0.5327486395835876,22.601184552705664,0.662549614906311,0.04487373307347298,0.11179651319980621,0.05656289681792259,1.7824400014462858,0.06947730481624603,0.02235564962029457
Manga109,ARMS,rf_1step,1168,816,25.129960156867433,0.7124547958374023,24.565037743883053,0.6930317878723145,25.231444910260986,0.7867076396942139,0.033775925636291504,0.08554238080978394,0.03648900240659714,1.1498607949969784,0.04230879619717598,0.017212968319654465
Manga109,AisazuNihaIrarenai,feature_bicubic,1168,816,23.888355003878416,0.5870241522789001,23.526038847348524,0.5663676857948303,24.590400218722984,0.7281444668769836,0.03958844020962715,0.0911751389503479,0.04630012810230255,1.7564652253027118,0.055551618337631226,0.023661235347390175
Manga109,AisazuNihaIrarenai,rf_1step,1168,816,26.58381532677035,0.7159808874130249,25.960495241036547,0.6845822334289551,26.536886767140967,0.7998297810554504,0.03330530971288681,0.0763889029622078,0.0302010178565979,1.1457211849749152,0.03639085218310356,0.023931890726089478
Manga109,AkkeraKanjinchou,feature_bicubic,1168,816,19.90057982405636,0.5674138069152832,19.827755903058605,0.5608026385307312,21.160145007009653,0.6892591714859009,0.0517861545085907,0.12644429504871368,0.06842875480651855,1.7077379187611639,0.07964009046554565,0.028976472094655037
Manga109,AkkeraKanjinchou,rf_1step,1168,816,24.85226263368427,0.7687414884567261,24.658851196433176,0.757304847240448,25.263011506500025,0.8377765417098999,0.03402857482433319,0.08260389417409897,0.04425659775733948,1.1044870005199812,0.04024965688586235,0.023698575794696808
