dataset,sample_id,mode,height,width,psnr_vs_vae,ssim_vs_vae,psnr_vs_raw,ssim_vs_raw,base_psnr_rgb,base_ssim_rgb,base_l1_rgb,base_grad_l1,hf_energy,hf_gain_vs_base_up,hf_error_vs_vae,lf_drift_vs_base
FLUX179_x2_unpaired,img_0000028,feature_bicubic,2048,2048,nan,nan,nan,nan,39.111946762730064,0.9854893684387207,0.008487209677696228,0.006404369603842497,0.0030130657833069563,1.4280988435848374,nan,0.015471190214157104
FLUX179_x2_unpaired,img_0000028,rf_1step,2048,2048,nan,nan,nan,nan,35.54756289310777,0.9868699908256531,0.014368873089551926,0.005342140793800354,0.0021306704729795456,1.0098710938806148,nan,0.028276314958930016
FLUX179_x2_unpaired,img_0000029,feature_bicubic,2048,2048,nan,nan,nan,nan,27.806396161027326,0.862677276134491,0.017996665090322495,0.04059356451034546,0.02270389162003994,1.858916556874351,nan,0.013824108056724072
FLUX179_x2_unpaired,img_0000029,rf_1step,2048,2048,nan,nan,nan,nan,31.619674543219904,0.8963963389396667,0.01353374496102333,0.027556080371141434,0.012149433605372906,0.9947538361986599,nan,0.015139369294047356
FLUX179_x2_unpaired,img_0000030,feature_bicubic,2048,2048,nan,nan,nan,nan,31.451216616560167,0.8986510038375854,0.015113833360373974,0.02832740731537342,0.016353018581867218,1.8139367047978374,nan,0.016544200479984283
FLUX179_x2_unpaired,img_0000030,rf_1step,2048,2048,nan,nan,nan,nan,34.275681737505074,0.9509752988815308,0.01375025324523449,0.021573804318904877,0.011014720425009727,1.2217931247363767,nan,0.020677901804447174
FLUX179_x2_unpaired,img_0000031,feature_bicubic,2048,2048,nan,nan,nan,nan,31.26165057644831,0.9089629054069519,0.012982207350432873,0.026167314499616623,0.015289261937141418,1.8132801037023487,nan,0.01372542604804039
FLUX179_x2_unpaired,img_0000031,rf_1step,2048,2048,nan,nan,nan,nan,34.43114845489893,0.9120499491691589,0.012143025174736977,0.020298928022384644,0.011067448183894157,1.3125802719005604,nan,0.018367566168308258
FLUX179_x2_unpaired,img_0000032,feature_bicubic,2048,2048,nan,nan,nan,nan,33.339710890134654,0.9325887560844421,0.013218721374869347,0.020212385803461075,0.010997317731380463,1.6929047782279945,nan,0.01806785725057125
FLUX179_x2_unpaired,img_0000032,rf_1step,2048,2048,nan,nan,nan,nan,35.89144561567395,0.9631468653678894,0.012474305927753448,0.015278663486242294,0.007854643277823925,1.2091278492719664,nan,0.02119690179824829
FLUX179_x2_unpaired,img_0000033,feature_bicubic,2048,2048,nan,nan,nan,nan,34.79461461420236,0.9551612138748169,0.010208158753812313,0.01424228586256504,0.007609134539961815,1.6023835374856241,nan,0.015275513753294945
FLUX179_x2_unpaired,img_0000033,rf_1step,2048,2048,nan,nan,nan,nan,36.330707833646855,0.9398667216300964,0.011429710313677788,0.011128643527626991,0.005671319551765919,1.1943052180038942,nan,0.020621906965970993
FLUX179_x2_unpaired,img_0000034,feature_bicubic,2048,2048,nan,nan,nan,nan,27.630399781363067,0.8920747637748718,0.021837344393134117,0.04429847002029419,0.02524704858660698,1.6369372509878966,nan,0.019088495522737503
FLUX179_x2_unpaired,img_0000034,rf_1step,2048,2048,nan,nan,nan,nan,33.40753010874852,0.966502845287323,0.013439081609249115,0.02290564402937889,0.01642010360956192,1.0646265907624266,nan,0.018160216510295868
FLUX179_x2_unpaired,img_0000035,feature_bicubic,2048,2048,nan,nan,nan,nan,37.18430079596783,0.9553971290588379,0.009539822116494179,0.01516812015324831,0.00823715515434742,1.7264373007890068,nan,0.014766472391784191
FLUX179_x2_unpaired,img_0000035,rf_1step,2048,2048,nan,nan,nan,nan,37.53164231586255,0.9616289138793945,0.010904896073043346,0.013859864324331284,0.00718394061550498,1.5056925373944252,nan,0.01983189582824707
FLUX179_x2_unpaired,img_0000036,feature_bicubic,2048,2048,nan,nan,nan,nan,27.05696185535333,0.8065395355224609,0.025185763835906982,0.059407420456409454,0.03257512301206589,1.8196922076762665,nan,0.017994653433561325
FLUX179_x2_unpaired,img_0000036,rf_1step,2048,2048,nan,nan,nan,nan,31.227490109993063,0.9221463203430176,0.017952553927898407,0.04019065201282501,0.018429458141326904,1.0294954637330678,nan,0.018264956772327423
FLUX179_x2_unpaired,img_0000037,feature_bicubic,2048,2048,nan,nan,nan,nan,35.815844581671094,0.9537646174430847,0.011295835487544537,0.014740945771336555,0.0084220627322793,1.7041186147169016,nan,0.017888300120830536
FLUX179_x2_unpaired,img_0000037,rf_1step,2048,2048,nan,nan,nan,nan,35.554559649474584,0.9664473533630371,0.014174284413456917,0.012446749955415726,0.007081692107021809,1.4329082704426248,nan,0.026751965284347534
FLUX179_x2_unpaired,img_0000038,feature_bicubic,2048,2048,nan,nan,nan,nan,34.070530925858414,0.940741240978241,0.012181214988231659,0.018198581412434578,0.00996028445661068,1.7322142620206387,nan,0.017305023968219757
FLUX179_x2_unpaired,img_0000038,rf_1step,2048,2048,nan,nan,nan,nan,35.60443346021114,0.965768039226532,0.012977796606719494,0.014764685183763504,0.007509860210120678,1.3060557676260371,nan,0.022477898746728897
FLUX179_x2_unpaired,img_0000039,feature_bicubic,2048,2048,nan,nan,nan,nan,32.26726009009476,0.9496258497238159,0.012335263192653656,0.01960231363773346,0.01065592747181654,1.6559770363148802,nan,0.016011623665690422
FLUX179_x2_unpaired,img_0000039,rf_1step,2048,2048,nan,nan,nan,nan,34.83410263843809,0.9739354848861694,0.013370878994464874,0.013197666965425014,0.006913244724273682,1.0743480133569845,nan,0.023390023037791252
FLUX179_x2_unpaired,img_0000040,feature_bicubic,2048,2048,nan,nan,nan,nan,27.196271770103216,0.8314189314842224,0.02078983560204506,0.0479084737598896,0.0273347906768322,1.8737040624073737,nan,0.013875911943614483
FLUX179_x2_unpaired,img_0000040,rf_1step,2048,2048,nan,nan,nan,nan,31.257771954426875,0.9271305799484253,0.01525305025279522,0.03199223428964615,0.01454249955713749,0.996837357194781,nan,0.01669030264019966
FLUX179_x2_unpaired,img_0000041,feature_bicubic,2048,2048,nan,nan,nan,nan,36.16681137442362,0.9674673080444336,0.010420886799693108,0.012716071680188179,0.006755257956683636,1.629006838281937,nan,0.017203301191329956
FLUX179_x2_unpaired,img_0000041,rf_1step,2048,2048,nan,nan,nan,nan,35.97955519642615,0.9744121432304382,0.013496777042746544,0.010521236807107925,0.00556141696870327,1.3411162579796518,nan,0.025644145905971527
FLUX179_x2_unpaired,img_0000042,feature_bicubic,2048,2048,nan,nan,nan,nan,26.77959638508314,0.8788714408874512,0.021886229515075684,0.04853073135018349,0.026879001408815384,1.8247604287756833,nan,0.01802859827876091
FLUX179_x2_unpaired,img_0000042,rf_1step,2048,2048,nan,nan,nan,nan,30.928823378096638,0.9496827125549316,0.016070952638983727,0.03269324451684952,0.015907619148492813,1.0799357273996038,nan,0.01841643825173378
FLUX179_x2_unpaired,img_0000043,feature_bicubic,2048,2048,nan,nan,nan,nan,31.404905889658423,0.9256061315536499,0.014312557876110077,0.02527356892824173,0.014216598123311996,1.6925537399835235,nan,0.016541538760066032
FLUX179_x2_unpaired,img_0000043,rf_1step,2048,2048,nan,nan,nan,nan,33.89796753757919,0.9437097907066345,0.014934435486793518,0.017048221081495285,0.009235817939043045,1.0995681286721537,nan,0.0252113938331604
FLUX179_x2_unpaired,img_0000044,feature_bicubic,2048,2048,nan,nan,nan,nan,31.86446848204487,0.8691524863243103,0.015366723760962486,0.03292813152074814,0.018388157710433006,1.8686696807089465,nan,0.016727756708860397
FLUX179_x2_unpaired,img_0000044,rf_1step,2048,2048,nan,nan,nan,nan,33.784606057391024,0.9183152914047241,0.014179429039359093,0.027428297325968742,0.013191912323236465,1.3406088297261078,nan,0.01973723992705345
FLUX179_x2_unpaired,img_0000045,feature_bicubic,2048,2048,nan,nan,nan,nan,32.59989112880544,0.9187078475952148,0.011730000376701355,0.02369612827897072,0.013655101880431175,1.8003102091775454,nan,0.013486954383552074
FLUX179_x2_unpaired,img_0000045,rf_1step,2048,2048,nan,nan,nan,nan,36.26851885122154,0.9346334934234619,0.010471675544977188,0.019520647823810577,0.010693779215216637,1.4098847496286306,nan,0.015896793454885483
FLUX179_x2_unpaired,img_0000046,feature_bicubic,2048,2048,nan,nan,nan,nan,29.797357664402835,0.9361187219619751,0.013727954588830471,0.025038624182343483,0.013988276943564415,1.7111715485080365,nan,0.015210325829684734
FLUX179_x2_unpaired,img_0000046,rf_1step,2048,2048,nan,nan,nan,nan,34.88287520399251,0.9655671119689941,0.012341848574578762,0.015357033349573612,0.008787198923528194,1.0749290173254462,nan,0.019741516560316086
FLUX179_x2_unpaired,img_0000047,feature_bicubic,2048,2048,nan,nan,nan,nan,36.378232947371124,0.9458767175674438,0.00936145894229412,0.011947572231292725,0.00616377592086792,1.7978864259561802,nan,0.014182440005242825
FLUX179_x2_unpaired,img_0000047,rf_1step,2048,2048,nan,nan,nan,nan,34.988255235793616,0.9414553046226501,0.013547969982028008,0.008547421544790268,0.0037039457820355892,1.0803886983389466,nan,0.025318298488855362
FLUX179_x2_unpaired,img_0000048,feature_bicubic,2048,2048,nan,nan,nan,nan,34.2263348111004,0.9334885478019714,0.01162226777523756,0.02015051245689392,0.010928940027952194,1.7981858256828438,nan,0.015287352725863457
FLUX179_x2_unpaired,img_0000048,rf_1step,2048,2048,nan,nan,nan,nan,34.887434323571036,0.9604859352111816,0.013846056535840034,0.016189653426408768,0.007973468862473965,1.3119093574814618,nan,0.02390889637172222
FLUX179_x2_unpaired,img_0000049,feature_bicubic,2048,2048,nan,nan,nan,nan,32.888071051033165,0.9344541430473328,0.01371048204600811,0.020557818934321404,0.01113099791109562,1.6724668884435563,nan,0.017822790890932083
FLUX179_x2_unpaired,img_0000049,rf_1step,2048,2048,nan,nan,nan,nan,35.67100353850727,0.9690680503845215,0.012293150648474693,0.013492148369550705,0.006772574037313461,1.0176002113564637,nan,0.020712312310934067
FLUX179_x2_unpaired,img_0000050,feature_bicubic,2048,2048,nan,nan,nan,nan,31.208591735623486,0.9055797457695007,0.014869431965053082,0.02767547033727169,0.014950951561331749,1.7960468639169767,nan,0.016223937273025513
FLUX179_x2_unpaired,img_0000050,rf_1step,2048,2048,nan,nan,nan,nan,33.38744143123209,0.9472627639770508,0.015098465606570244,0.019329508766531944,0.008482646197080612,1.0190140766282325,nan,0.023660439997911453
FLUX179_x2_unpaired,img_0000051,feature_bicubic,2048,2048,nan,nan,nan,nan,33.28780139710719,0.9446136355400085,0.012419037520885468,0.018613319844007492,0.010838963091373444,1.7265790785444706,nan,0.016885021701455116
FLUX179_x2_unpaired,img_0000051,rf_1step,2048,2048,nan,nan,nan,nan,36.14962878682527,0.9749800562858582,0.012751279398798943,0.01281699351966381,0.007528923451900482,1.1993104512331174,nan,0.022517120465636253
FLUX179_x2_unpaired,img_0000052,feature_bicubic,2048,2048,nan,nan,nan,nan,27.167271960394498,0.8322805762290955,0.021708399057388306,0.04995741695165634,0.029416847974061966,1.8954898633980601,nan,0.014355498366057873
FLUX179_x2_unpaired,img_0000052,rf_1step,2048,2048,nan,nan,nan,nan,31.031638024473487,0.8999032974243164,0.015286147594451904,0.03333436697721481,0.01570235751569271,1.0117895543632585,nan,0.015095602720975876
FLUX179_x2_unpaired,img_0000053,feature_bicubic,2048,2048,nan,nan,nan,nan,29.731659365622964,0.8674613833427429,0.01841689459979534,0.037752144038677216,0.022113343700766563,1.8643609564043495,nan,0.01718766614794731
FLUX179_x2_unpaired,img_0000053,rf_1step,2048,2048,nan,nan,nan,nan,33.10295797600452,0.9320151209831238,0.01562606170773506,0.02790353074669838,0.014154328033328056,1.1933417626282188,nan,0.021561548113822937
FLUX179_x2_unpaired,img_0000054,feature_bicubic,2048,2048,nan,nan,nan,nan,31.530480204990138,0.938299298286438,0.013668544590473175,0.02073691412806511,0.01226069312542677,1.6746790954624096,nan,0.016120512038469315
FLUX179_x2_unpaired,img_0000054,rf_1step,2048,2048,nan,nan,nan,nan,36.782542608688644,0.9729931354522705,0.010706987231969833,0.010943254455924034,0.007695052772760391,1.0510616231228214,nan,0.01811634562909603
FLUX179_x2_unpaired,img_0000055,feature_bicubic,2048,2048,nan,nan,nan,nan,30.65757694372433,0.8877526521682739,0.015711773186922073,0.03238740563392639,0.020251478999853134,1.8001814680700639,nan,0.013115721754729748
FLUX179_x2_unpaired,img_0000055,rf_1step,2048,2048,nan,nan,nan,nan,34.8942078732717,0.9447280764579773,0.012849090620875359,0.021601077169179916,0.013264447450637817,1.1790947458701941,nan,0.018229646608233452
FLUX179_x2_unpaired,img_0000056,feature_bicubic,2048,2048,nan,nan,nan,nan,27.29683222030735,0.8521894216537476,0.0183766670525074,0.045342087745666504,0.025365008041262627,1.9335108095481057,nan,0.012846528552472591
FLUX179_x2_unpaired,img_0000056,rf_1step,2048,2048,nan,nan,nan,nan,30.652139453331905,0.8966686129570007,0.014398949220776558,0.033795300871133804,0.01516050100326538,1.1556468864623852,nan,0.014181526377797127
FLUX179_x2_unpaired,img_0000057,feature_bicubic,2048,2048,nan,nan,nan,nan,29.04632381221142,0.8938507437705994,0.016030317172408104,0.03323918208479881,0.017800135537981987,1.8515752157898526,nan,0.015989644452929497
FLUX179_x2_unpaired,img_0000057,rf_1step,2048,2048,nan,nan,nan,nan,31.164804799146935,0.9157222509384155,0.015335960313677788,0.02645670436322689,0.010700881481170654,1.1131087679283176,nan,0.02026256173849106
FLUX179_x2_unpaired,img_0000058,feature_bicubic,2048,2048,nan,nan,nan,nan,30.8062345362272,0.8788348436355591,0.01480323076248169,0.0298943929374218,0.018277708441019058,1.8589953195337947,nan,0.013659888878464699
FLUX179_x2_unpaired,img_0000058,rf_1step,2048,2048,nan,nan,nan,nan,34.58226590488688,0.9484154582023621,0.01352977566421032,0.0195966437458992,0.010816967114806175,1.100175730610052,nan,0.021259862929582596
FLUX179_x2_unpaired,img_0000059,feature_bicubic,2048,2048,nan,nan,nan,nan,33.702035081023524,0.9517210721969604,0.011674730107188225,0.016667941585183144,0.009016014635562897,1.7433557656118033,nan,0.01612408459186554
FLUX179_x2_unpaired,img_0000059,rf_1step,2048,2048,nan,nan,nan,nan,36.16802806316797,0.976986825466156,0.01159709319472313,0.010974651202559471,0.005538450088351965,1.0709264885170384,nan,0.020077958703041077
FLUX179_x2_unpaired,img_0000060,feature_bicubic,2048,2048,nan,nan,nan,nan,33.27978552219487,0.9523643255233765,0.011635726317763329,0.01716822385787964,0.009011631831526756,1.6836074585871599,nan,0.016650831326842308
FLUX179_x2_unpaired,img_0000060,rf_1step,2048,2048,nan,nan,nan,nan,36.10383760206706,0.967327356338501,0.012106964364647865,0.0122538385912776,0.0063664913177490234,1.1894263400879181,nan,0.02141268365085125
FLUX179_x2_unpaired,img_0000061,feature_bicubic,2048,2048,nan,nan,nan,nan,27.358468884953876,0.845946729183197,0.02076885849237442,0.047193318605422974,0.027346661314368248,1.9003577337638866,nan,0.015287930145859718
FLUX179_x2_unpaired,img_0000061,rf_1step,2048,2048,nan,nan,nan,nan,31.196952373596567,0.9378935694694519,0.01676645502448082,0.03158162161707878,0.015652989968657494,1.0877481606077364,nan,0.020427167415618896
FLUX179_x2_unpaired,img_0000062,feature_bicubic,2048,2048,nan,nan,nan,nan,28.167722049098387,0.8819179534912109,0.01984451711177826,0.04268304258584976,0.02415589615702629,1.740468262076022,nan,0.017524100840091705
FLUX179_x2_unpaired,img_0000062,rf_1step,2048,2048,nan,nan,nan,nan,32.36563643731938,0.9430143237113953,0.015215340070426464,0.028477180749177933,0.0158834271132946,1.1444245580450536,nan,0.020458316430449486
FLUX179_x2_unpaired,img_0000063,feature_bicubic,2048,2048,nan,nan,nan,nan,34.15821285534599,0.9554471969604492,0.0117352195084095,0.015670230612158775,0.008280707523226738,1.5254558262759481,nan,0.01723308488726616
FLUX179_x2_unpaired,img_0000063,rf_1step,2048,2048,nan,nan,nan,nan,36.70789129281862,0.9510763883590698,0.011182761751115322,0.011476252228021622,0.006223753094673157,1.1465276841311,nan,0.019911322742700577
FLUX179_x2_unpaired,img_0000064,feature_bicubic,2048,2048,nan,nan,nan,nan,32.232230174649395,0.8723769187927246,0.014306684955954552,0.028690528124570847,0.015864819288253784,1.9076628948036805,nan,0.015082985162734985
FLUX179_x2_unpaired,img_0000064,rf_1step,2048,2048,nan,nan,nan,nan,33.996766019112684,0.9245264530181885,0.013590974733233452,0.0237446092069149,0.010323524475097656,1.241350703523148,nan,0.018452417105436325
FLUX179_x2_unpaired,img_0000065,feature_bicubic,2048,2048,nan,nan,nan,nan,28.52958589900847,0.846123456954956,0.019322779029607773,0.044472455978393555,0.025534838438034058,1.8429678843072812,nan,0.01433882862329483
FLUX179_x2_unpaired,img_0000065,rf_1step,2048,2048,nan,nan,nan,nan,32.61191133020155,0.9232075214385986,0.014932948164641857,0.03117578849196434,0.015613059513270855,1.1268670185074339,nan,0.01791902631521225
FLUX179_x2_unpaired,img_0000066,feature_bicubic,2048,2048,nan,nan,nan,nan,30.80241436539741,0.8834911584854126,0.016246113926172256,0.03196275979280472,0.018490782007575035,1.8204332622372936,nan,0.01586323045194149
FLUX179_x2_unpaired,img_0000066,rf_1step,2048,2048,nan,nan,nan,nan,34.166688368143554,0.9512465000152588,0.01415907870978117,0.02102433331310749,0.010805266909301281,1.0637877446711437,nan,0.021421831101179123
FLUX179_x2_unpaired,img_0000067,feature_bicubic,2048,2048,nan,nan,nan,nan,31.01152473583785,0.9302653074264526,0.014767354354262352,0.02798360399901867,0.015156468376517296,1.729556878295632,nan,0.017459869384765625
FLUX179_x2_unpaired,img_0000067,rf_1step,2048,2048,nan,nan,nan,nan,33.88431052508014,0.9577586054801941,0.014057917520403862,0.021387271583080292,0.010803891345858574,1.232869302095431,nan,0.021947607398033142
FLUX179_x2_unpaired,img_0000068,feature_bicubic,2048,2048,nan,nan,nan,nan,33.47009305661679,0.9623680114746094,0.011121592484414577,0.01386539451777935,0.007507835980504751,1.663561988879909,nan,0.016505759209394455
FLUX179_x2_unpaired,img_0000068,rf_1step,2048,2048,nan,nan,nan,nan,36.36719406829442,0.9833693504333496,0.0129061508923769,0.008346637710928917,0.004827483557164669,1.0696581769360927,nan,0.02415578067302704
FLUX179_x2_unpaired,img_0000069,feature_bicubic,2048,2048,nan,nan,nan,nan,35.04445086851351,0.9469934701919556,0.010964905843138695,0.016809752210974693,0.009386774152517319,1.776172402162217,nan,0.016225028783082962
FLUX179_x2_unpaired,img_0000069,rf_1step,2048,2048,nan,nan,nan,nan,36.456063048390014,0.959949254989624,0.011943735182285309,0.014142499305307865,0.007411470171064138,1.402403910374504,nan,0.021333426237106323
FLUX179_x2_unpaired,img_0000070,feature_bicubic,2048,2048,nan,nan,nan,nan,28.919099906481748,0.885208010673523,0.018196776509284973,0.03581807017326355,0.020672336220741272,1.83625383156921,nan,0.01687519997358322
FLUX179_x2_unpaired,img_0000070,rf_1step,2048,2048,nan,nan,nan,nan,32.722067403601315,0.9499087333679199,0.015255250036716461,0.023922089487314224,0.011477561667561531,1.0195130518429627,nan,0.021839268505573273
FLUX179_x2_unpaired,img_0000071,feature_bicubic,2048,2048,nan,nan,nan,nan,26.388217434444606,0.8246622085571289,0.02604661136865616,0.05733415484428406,0.03465349227190018,1.7795422276144115,nan,0.01698567532002926
FLUX179_x2_unpaired,img_0000071,rf_1step,2048,2048,nan,nan,nan,nan,31.67444213332631,0.9392646551132202,0.01652473583817482,0.033145442605018616,0.022007375955581665,1.1301329899064796,nan,0.018826667219400406
FLUX179_x2_unpaired,img_0000072,feature_bicubic,2048,2048,nan,nan,nan,nan,35.417801317419496,0.9555076360702515,0.010768942534923553,0.014241084456443787,0.007807242684066296,1.6042660306985879,nan,0.015891840681433678
FLUX179_x2_unpaired,img_0000072,rf_1step,2048,2048,nan,nan,nan,nan,36.1356365537372,0.9673889875411987,0.012554852291941643,0.010443650186061859,0.005386830307543278,1.1069092156141722,nan,0.023022381588816643
FLUX179_x2_unpaired,img_0000073,feature_bicubic,2048,2048,nan,nan,nan,nan,27.1153232325678,0.7648465037345886,0.02342015504837036,0.059679076075553894,0.034205906093120575,1.9348179243701649,nan,0.015005813911557198
FLUX179_x2_unpaired,img_0000073,rf_1step,2048,2048,nan,nan,nan,nan,30.099175821801115,0.8682552576065063,0.01873687095940113,0.0455651581287384,0.019190717488527298,1.0855009680855738,nan,0.018338248133659363
FLUX179_x2_unpaired,img_0000074,feature_bicubic,2048,2048,nan,nan,nan,nan,34.683088278533475,0.9201925992965698,0.011048841290175915,0.01930353417992592,0.010907584801316261,1.7130899459507531,nan,0.014132274314761162
FLUX179_x2_unpaired,img_0000074,rf_1step,2048,2048,nan,nan,nan,nan,36.22083278162967,0.9081777930259705,0.01140173152089119,0.016385182738304138,0.008699902333319187,1.3663625348266013,nan,0.018605798482894897
FLUX179_x2_unpaired,img_0000075,feature_bicubic,2048,2048,nan,nan,nan,nan,35.99536910010234,0.9686669111251831,0.010155155323445797,0.012399743311107159,0.006328318268060684,1.566349503970575,nan,0.015997497364878654
FLUX179_x2_unpaired,img_0000075,rf_1step,2048,2048,nan,nan,nan,nan,36.39804304320713,0.9816063642501831,0.012606630101799965,0.008833898231387138,0.004277675412595272,1.0587859960335164,nan,0.02366725727915764
FLUX179_x2_unpaired,img_0000076,feature_bicubic,2048,2048,nan,nan,nan,nan,32.056502810167636,0.953913688659668,0.012146948836743832,0.018768496811389923,0.010074300691485405,1.6002682401092192,nan,0.01590602844953537
FLUX179_x2_unpaired,img_0000076,rf_1step,2048,2048,nan,nan,nan,nan,35.730634667802164,0.9764742851257324,0.011776655912399292,0.012430418282747269,0.006948986556380987,1.1038227692092841,nan,0.020405840128660202
FLUX179_x2_unpaired,img_0000077,feature_bicubic,2048,2048,nan,nan,nan,nan,28.252890528218487,0.7662233114242554,0.02287323586642742,0.05503533035516739,0.03226451203227043,1.8999937258742314,nan,0.013809038326144218
FLUX179_x2_unpaired,img_0000077,rf_1step,2048,2048,nan,nan,nan,nan,31.571188374407747,0.8790728449821472,0.01727418601512909,0.04128189757466316,0.019295604899525642,1.1362802638818323,nan,0.016568325459957123
FLUX179_x2_unpaired,img_0000078,feature_bicubic,2048,2048,nan,nan,nan,nan,31.558831963835296,0.9337689280509949,0.013521134853363037,0.023455824702978134,0.013585500419139862,1.6854597020243791,nan,0.01587473414838314
FLUX179_x2_unpaired,img_0000078,rf_1step,2048,2048,nan,nan,nan,nan,34.55886470838345,0.960442066192627,0.012609112076461315,0.01625514030456543,0.009199697524309158,1.141343268164887,nan,0.020354248583316803
FLUX179_x2_unpaired,img_0000079,feature_bicubic,2048,2048,nan,nan,nan,nan,34.331763419944565,0.9242438673973083,0.011721529066562653,0.022946663200855255,0.012844542972743511,1.8534267716425383,nan,0.01522753294557333
FLUX179_x2_unpaired,img_0000079,rf_1step,2048,2048,nan,nan,nan,nan,35.62556232503268,0.9479486346244812,0.011801166459918022,0.01991729810833931,0.010350048542022705,1.4934791449015898,nan,0.018410876393318176
FLUX179_x2_unpaired,img_0000080,feature_bicubic,2048,2048,nan,nan,nan,nan,33.84648185630427,0.9494976997375488,0.012208785861730576,0.01731802150607109,0.009573360905051231,1.6284390581991723,nan,0.017192091792821884
FLUX179_x2_unpaired,img_0000080,rf_1step,2048,2048,nan,nan,nan,nan,36.435449198068845,0.9747036695480347,0.011904673650860786,0.013386980630457401,0.007266167551279068,1.2359829699598013,nan,0.020776327699422836
FLUX179_x2_unpaired,img_0000081,feature_bicubic,2048,2048,nan,nan,nan,nan,32.140009958291934,0.944391667842865,0.013391565531492233,0.020189061760902405,0.010745376348495483,1.681129151302804,nan,0.017806513234972954
FLUX179_x2_unpaired,img_0000081,rf_1step,2048,2048,nan,nan,nan,nan,35.347560597033635,0.9753903746604919,0.012280527502298355,0.013622894883155823,0.006902522407472134,1.079909280082773,nan,0.020842120051383972
FLUX179_x2_unpaired,img_0000082,feature_bicubic,2048,2048,nan,nan,nan,nan,34.84211951828079,0.9398543834686279,0.010909518226981163,0.017026783898472786,0.00907887052744627,1.7588265520236397,nan,0.015441401861608028
FLUX179_x2_unpaired,img_0000082,rf_1step,2048,2048,nan,nan,nan,nan,36.41797521838912,0.9565874934196472,0.012132312171161175,0.01309104822576046,0.006226794794201851,1.2063011566181414,nan,0.02176712453365326
FLUX179_x2_unpaired,img_0000083,feature_bicubic,2048,2048,nan,nan,nan,nan,36.90285429532287,0.9487546682357788,0.010418882593512535,0.016902990639209747,0.00929548591375351,1.7066252464795235,nan,0.016162652522325516
FLUX179_x2_unpaired,img_0000083,rf_1step,2048,2048,nan,nan,nan,nan,37.62287567958404,0.9563207626342773,0.010563652962446213,0.016078917309641838,0.008584542199969292,1.5760979666764472,nan,0.018482889980077744
FLUX179_x2_unpaired,img_0000084,feature_bicubic,2048,2048,nan,nan,nan,nan,30.447512017285682,0.873304545879364,0.015437621623277664,0.031194103881716728,0.017666533589363098,1.9124190468278777,nan,0.014573468826711178
FLUX179_x2_unpaired,img_0000084,rf_1step,2048,2048,nan,nan,nan,nan,32.15987104316921,0.9247716665267944,0.014696946367621422,0.025526132434606552,0.010783339850604534,1.167306784570954,nan,0.01840866543352604
FLUX179_x2_unpaired,img_0000085,feature_bicubic,2048,2048,nan,nan,nan,nan,29.993950635789144,0.8762504458427429,0.016956478357315063,0.034772686660289764,0.019497612491250038,1.774427511260427,nan,0.015539146959781647
FLUX179_x2_unpaired,img_0000085,rf_1step,2048,2048,nan,nan,nan,nan,34.11079561282984,0.947838306427002,0.013749105855822563,0.022108104079961777,0.011786259710788727,1.0726371495519984,nan,0.019972749054431915
FLUX179_x2_unpaired,img_0000086,feature_bicubic,2048,2048,nan,nan,nan,nan,25.060882508634826,0.7978553771972656,0.033019304275512695,0.07717730104923248,0.04257294535636902,1.6894656536849744,nan,0.022394120693206787
FLUX179_x2_unpaired,img_0000086,rf_1step,2048,2048,nan,nan,nan,nan,29.789723893591574,0.9181747436523438,0.020283374935388565,0.04633742943406105,0.02442452311515808,0.9692632859972198,nan,0.01950640231370926
FLUX179_x2_unpaired,img_0000087,feature_bicubic,2048,2048,nan,nan,nan,nan,30.574101780260104,0.9113492965698242,0.015455077402293682,0.02846144512295723,0.016278384253382683,1.7678903653577769,nan,0.01727083884179592
FLUX179_x2_unpaired,img_0000087,rf_1step,2048,2048,nan,nan,nan,nan,34.327225736239114,0.9565639495849609,0.013815606944262981,0.020045962184667587,0.010514162480831146,1.1418754011661203,nan,0.021535411477088928
FLUX179_x2_unpaired,img_0000088,feature_bicubic,2048,2048,nan,nan,nan,nan,37.362680592219085,0.9465857744216919,0.010559098795056343,0.01733957789838314,0.009380572475492954,1.7384931536877193,nan,0.016409872099757195
FLUX179_x2_unpaired,img_0000088,rf_1step,2048,2048,nan,nan,nan,nan,36.866988089558475,0.9534392356872559,0.01189060416072607,0.0167185440659523,0.00833499152213335,1.544716565554016,nan,0.020999174565076828
FLUX179_x2_unpaired,img_0000089,feature_bicubic,2048,2048,nan,nan,nan,nan,28.618019637659003,0.8708431124687195,0.018966004252433777,0.04075581580400467,0.023646673187613487,1.8485740843248837,nan,0.016873743385076523
FLUX179_x2_unpaired,img_0000089,rf_1step,2048,2048,nan,nan,nan,nan,31.795660232206366,0.9281825423240662,0.016608377918601036,0.03055865690112114,0.01564006134867668,1.2226587586772875,nan,0.02188342623412609
FLUX179_x2_unpaired,img_0000090,feature_bicubic,2048,2048,nan,nan,nan,nan,25.919323343315103,0.8297125697135925,0.02512778341770172,0.05541557818651199,0.032482050359249115,1.798956236840775,nan,0.017025936394929886
FLUX179_x2_unpaired,img_0000090,rf_1step,2048,2048,nan,nan,nan,nan,31.649796204551674,0.9380401968955994,0.015914909541606903,0.031946081668138504,0.018623389303684235,1.0314207991318136,nan,0.017819685861468315
